Transcript stable ID
ENSVPAT00000000147
ENSVPAT00000000148
ENSVPAT00000000149
ENSVPAT00000000150
ENSVPAT00000000151
ENSVPAT00000000152
ENSVPAT00000000153
ENSVPAT00000000154
ENSVPAT00000000155
ENSVPAT00000000156
ENSVPAT00000000157
ENSVPAT00000000158
ENSVPAT00000000159
ENSVPAT00000000160
ENSVPAT00000000161
ENSVPAT00000000162
ENSVPAT00000000163
ENSVPAT00000000164
ENSVPAT00000000165
ENSVPAT00000000166
ENSVPAT00000000167
ENSVPAT00000000168
ENSVPAT00000000169
ENSVPAT00000000170
ENSVPAT00000000171
ENSVPAT00000000172
ENSVPAT00000000173
ENSVPAT00000000174
ENSVPAT00000000175
ENSVPAT00000000176
ENSVPAT00000000177
ENSVPAT00000000178
ENSVPAT00000000179
ENSVPAT00000000180
ENSVPAT00000000181
ENSVPAT00000000182
ENSVPAT00000000183
ENSVPAT00000000184
ENSVPAT00000000185
ENSVPAT00000000186
ENSVPAT00000000187
ENSVPAT00000000188
ENSVPAT00000000189
ENSVPAT00000000190
ENSVPAT00000000191
ENSVPAT00000000192
ENSVPAT00000000193
ENSVPAT00000000194
ENSVPAT00000000195
ENSVPAT00000000196
ENSVPAT00000000197
ENSVPAT00000000198
ENSVPAT00000000199
ENSVPAT00000000200
ENSVPAT00000000201
ENSVPAT00000000202
ENSVPAT00000000203
ENSVPAT00000000204
ENSVPAT00000000205
ENSVPAT00000000206
ENSVPAT00000000207
ENSVPAT00000000208
ENSVPAT00000000209
ENSVPAT00000000210
ENSVPAT00000000211
ENSVPAT00000000212
ENSVPAT00000000213
ENSVPAT00000000214
ENSVPAT00000000215
ENSVPAT00000000216
ENSVPAT00000000217
ENSVPAT00000000218
ENSVPAT00000000220
ENSVPAT00000000221
ENSVPAT00000000222
ENSVPAT00000000223
ENSVPAT00000000224
ENSVPAT00000000225
ENSVPAT00000000226
ENSVPAT00000000227
ENSVPAT00000000228
ENSVPAT00000000229
ENSVPAT00000000230
ENSVPAT00000000231
ENSVPAT00000000232
ENSVPAT00000000233
ENSVPAT00000000234
ENSVPAT00000000235
ENSVPAT00000000236
ENSVPAT00000000237
ENSVPAT00000000238
ENSVPAT00000000239
ENSVPAT00000000240
ENSVPAT00000000241
ENSVPAT00000000242
ENSVPAT00000000243
ENSVPAT00000000244
ENSVPAT00000000245
ENSVPAT00000000246
ENSVPAT00000000247
ENSVPAT00000000248
ENSVPAT00000000249
ENSVPAT00000000250
ENSVPAT00000000251
ENSVPAT00000000252
ENSVPAT00000000253
ENSVPAT00000000254
ENSVPAT00000000255
ENSVPAT00000000256
ENSVPAT00000000257
ENSVPAT00000000258
ENSVPAT00000000259
ENSVPAT00000000260
ENSVPAT00000000261
ENSVPAT00000000262
ENSVPAT00000000263
ENSVPAT00000000264
ENSVPAT00000000265
ENSVPAT00000000266
ENSVPAT00000000267
ENSVPAT00000000268
ENSVPAT00000000269
ENSVPAT00000000270
ENSVPAT00000000271
ENSVPAT00000000272
ENSVPAT00000000273
ENSVPAT00000000274
ENSVPAT00000000275
ENSVPAT00000000276
ENSVPAT00000000277
ENSVPAT00000000278
ENSVPAT00000000279
ENSVPAT00000000280
ENSVPAT00000000281
ENSVPAT00000000282
ENSVPAT00000000283
ENSVPAT00000000284
ENSVPAT00000000285
ENSVPAT00000000286
ENSVPAT00000000287
ENSVPAT00000000288
ENSVPAT00000000289
ENSVPAT00000000290
ENSVPAT00000000291
ENSVPAT00000000292
ENSVPAT00000000293
ENSVPAT00000000294
ENSVPAT00000000295
ENSVPAT00000000296
ENSVPAT00000000297
ENSVPAT00000000298
ENSVPAT00000000299
ENSVPAT00000000300
ENSVPAT00000000301
ENSVPAT00000000302
ENSVPAT00000000303
ENSVPAT00000000304
ENSVPAT00000000305
ENSVPAT00000000306
ENSVPAT00000000307
ENSVPAT00000000308
ENSVPAT00000000309
ENSVPAT00000000310
ENSVPAT00000000311
ENSVPAT00000000312
ENSVPAT00000000313
ENSVPAT00000000314
ENSVPAT00000000315
ENSVPAT00000000316
ENSVPAT00000000317
ENSVPAT00000000318
ENSVPAT00000000319
ENSVPAT00000000320
ENSVPAT00000000321
ENSVPAT00000000322
ENSVPAT00000000323
ENSVPAT00000000324
ENSVPAT00000000325
ENSVPAT00000000326
ENSVPAT00000000327
ENSVPAT00000000328
ENSVPAT00000000329
ENSVPAT00000000330
ENSVPAT00000000331
ENSVPAT00000000332
ENSVPAT00000000333
ENSVPAT00000000334
ENSVPAT00000000335
ENSVPAT00000000336
ENSVPAT00000000337
ENSVPAT00000000338
ENSVPAT00000000339
ENSVPAT00000000340
ENSVPAT00000000341
ENSVPAT00000000342
ENSVPAT00000000343
ENSVPAT00000000344
ENSVPAT00000000345
ENSVPAT00000000346
ENSVPAT00000000347
ENSVPAT00000000348
ENSVPAT00000000349
ENSVPAT00000000350
ENSVPAT00000000351
ENSVPAT00000000352
ENSVPAT00000000353
ENSVPAT00000000354
ENSVPAT00000000355
ENSVPAT00000000356
ENSVPAT00000000357
ENSVPAT00000000358
ENSVPAT00000000359
ENSVPAT00000000360
ENSVPAT00000000361
ENSVPAT00000000362
ENSVPAT00000000363
ENSVPAT00000000364
ENSVPAT00000000365
ENSVPAT00000000366
ENSVPAT00000000367
ENSVPAT00000000368
ENSVPAT00000000369
ENSVPAT00000000370
ENSVPAT00000000371
ENSVPAT00000000372
ENSVPAT00000000373
ENSVPAT00000000374
ENSVPAT00000000375
ENSVPAT00000000376
ENSVPAT00000000377
ENSVPAT00000000378
ENSVPAT00000000379
ENSVPAT00000000380
ENSVPAT00000000381
ENSVPAT00000000382
ENSVPAT00000000383
ENSVPAT00000000384
ENSVPAT00000000385
ENSVPAT00000000386
ENSVPAT00000000387
ENSVPAT00000000388
ENSVPAT00000000389
ENSVPAT00000000390
ENSVPAT00000000391
ENSVPAT00000000392
ENSVPAT00000000393
ENSVPAT00000000394
ENSVPAT00000000395
ENSVPAT00000000396
ENSVPAT00000000397
ENSVPAT00000000398
ENSVPAT00000000399
ENSVPAT00000000400
ENSVPAT00000000401
ENSVPAT00000000402
ENSVPAT00000000403
ENSVPAT00000000404
ENSVPAT00000000405
ENSVPAT00000000406
ENSVPAT00000000407
ENSVPAT00000000408
ENSVPAT00000000409
ENSVPAT00000000410
ENSVPAT00000000411
ENSVPAT00000000412
ENSVPAT00000000413
ENSVPAT00000000414
ENSVPAT00000000415
ENSVPAT00000000416
ENSVPAT00000000417
ENSVPAT00000000418
ENSVPAT00000000419
ENSVPAT00000000420
ENSVPAT00000000421
ENSVPAT00000000422
ENSVPAT00000000423
ENSVPAT00000000424
ENSVPAT00000000425
ENSVPAT00000000426
ENSVPAT00000000427
ENSVPAT00000000428
ENSVPAT00000000429
ENSVPAT00000000430
ENSVPAT00000000431
ENSVPAT00000000432
ENSVPAT00000000433
ENSVPAT00000000434
ENSVPAT00000000435
ENSVPAT00000000436
ENSVPAT00000000437
ENSVPAT00000000438
ENSVPAT00000000439
ENSVPAT00000000440
ENSVPAT00000000441
ENSVPAT00000000442
ENSVPAT00000000443
ENSVPAT00000000444
ENSVPAT00000000445
ENSVPAT00000000446
ENSVPAT00000000447
ENSVPAT00000000448
ENSVPAT00000000449
ENSVPAT00000000450
ENSVPAT00000000451
ENSVPAT00000000452
ENSVPAT00000000453
ENSVPAT00000000454
ENSVPAT00000000455
ENSVPAT00000000456
ENSVPAT00000000457
ENSVPAT00000000458
ENSVPAT00000000459
ENSVPAT00000000460
ENSVPAT00000000461
ENSVPAT00000000462
ENSVPAT00000000463
ENSVPAT00000000464
ENSVPAT00000000465
ENSVPAT00000000466
ENSVPAT00000000467
ENSVPAT00000000468
ENSVPAT00000000469
ENSVPAT00000000470
ENSVPAT00000000471
ENSVPAT00000000472
ENSVPAT00000000473
ENSVPAT00000000474
ENSVPAT00000000475
ENSVPAT00000000476
ENSVPAT00000000477
ENSVPAT00000000478
ENSVPAT00000000479
ENSVPAT00000000480
ENSVPAT00000000481
ENSVPAT00000000482
ENSVPAT00000000483
ENSVPAT00000000484
ENSVPAT00000000485
ENSVPAT00000000486
ENSVPAT00000000487
ENSVPAT00000000488
ENSVPAT00000000489
ENSVPAT00000000490
ENSVPAT00000000491
ENSVPAT00000000492
ENSVPAT00000000493
ENSVPAT00000000494
ENSVPAT00000000495
ENSVPAT00000000496
ENSVPAT00000000497
ENSVPAT00000000498
ENSVPAT00000000499
ENSVPAT00000000500
ENSVPAT00000000501
ENSVPAT00000000503
ENSVPAT00000000504
ENSVPAT00000000505
ENSVPAT00000000506
ENSVPAT00000000507
ENSVPAT00000000508
ENSVPAT00000000509
ENSVPAT00000000510
ENSVPAT00000000511
ENSVPAT00000000512
ENSVPAT00000000513
ENSVPAT00000000514
ENSVPAT00000000515
ENSVPAT00000000516
ENSVPAT00000000517
ENSVPAT00000000518
ENSVPAT00000000519
ENSVPAT00000000520
ENSVPAT00000000521
ENSVPAT00000000522
ENSVPAT00000000524
ENSVPAT00000000525
ENSVPAT00000000526
ENSVPAT00000000527
ENSVPAT00000000528
ENSVPAT00000000529
ENSVPAT00000000530
ENSVPAT00000000531
ENSVPAT00000000532
ENSVPAT00000000533
ENSVPAT00000000534
ENSVPAT00000000535
ENSVPAT00000000536
ENSVPAT00000000537
ENSVPAT00000000538
ENSVPAT00000000539
ENSVPAT00000000540
ENSVPAT00000000541
ENSVPAT00000000542
ENSVPAT00000000543
ENSVPAT00000000544
ENSVPAT00000000545
ENSVPAT00000000546
ENSVPAT00000000547
ENSVPAT00000000548
ENSVPAT00000000549
ENSVPAT00000000550
ENSVPAT00000000551
ENSVPAT00000000552
ENSVPAT00000000553
ENSVPAT00000000554
ENSVPAT00000000555
ENSVPAT00000000556
ENSVPAT00000000557
ENSVPAT00000000558
ENSVPAT00000000559
ENSVPAT00000000560
ENSVPAT00000000561
ENSVPAT00000000562
ENSVPAT00000000563
ENSVPAT00000000564
ENSVPAT00000000565
ENSVPAT00000000566
ENSVPAT00000000567
ENSVPAT00000000568
ENSVPAT00000000569
ENSVPAT00000000570
ENSVPAT00000000571
ENSVPAT00000000572
ENSVPAT00000000573
ENSVPAT00000000574
ENSVPAT00000000575
ENSVPAT00000000576
ENSVPAT00000000577
ENSVPAT00000000578
ENSVPAT00000000579
ENSVPAT00000000580
ENSVPAT00000000581
ENSVPAT00000000582
ENSVPAT00000000583
ENSVPAT00000000584
ENSVPAT00000000585
ENSVPAT00000000586
ENSVPAT00000000587
ENSVPAT00000000588
ENSVPAT00000000589
ENSVPAT00000000590
ENSVPAT00000000591
ENSVPAT00000000592
ENSVPAT00000000593
ENSVPAT00000000594
ENSVPAT00000000595
ENSVPAT00000000596
ENSVPAT00000000597
ENSVPAT00000000598
ENSVPAT00000000599
ENSVPAT00000000600
ENSVPAT00000000601
ENSVPAT00000000602
ENSVPAT00000000603
ENSVPAT00000000604
ENSVPAT00000000605
ENSVPAT00000000606
ENSVPAT00000000607
ENSVPAT00000000608
ENSVPAT00000000609
ENSVPAT00000000610
ENSVPAT00000000611
ENSVPAT00000000612
ENSVPAT00000000613
ENSVPAT00000000614
ENSVPAT00000000615
ENSVPAT00000000616
ENSVPAT00000000617
ENSVPAT00000000618
ENSVPAT00000000619
ENSVPAT00000000620
ENSVPAT00000000621
ENSVPAT00000000622
ENSVPAT00000000623
ENSVPAT00000000624
ENSVPAT00000000625
ENSVPAT00000000626
ENSVPAT00000000627
ENSVPAT00000000628
ENSVPAT00000000629
ENSVPAT00000000630
ENSVPAT00000000631
ENSVPAT00000000632
ENSVPAT00000000633
ENSVPAT00000000634
ENSVPAT00000000635
ENSVPAT00000000636
ENSVPAT00000000637
ENSVPAT00000000638
ENSVPAT00000000639
ENSVPAT00000000640
ENSVPAT00000000641
ENSVPAT00000000642
ENSVPAT00000000643
ENSVPAT00000000644
ENSVPAT00000000645
ENSVPAT00000000646
ENSVPAT00000000647
ENSVPAT00000000648
ENSVPAT00000000649
ENSVPAT00000000650
ENSVPAT00000000651
ENSVPAT00000000652
ENSVPAT00000000653
ENSVPAT00000000654
ENSVPAT00000000655
ENSVPAT00000000656
ENSVPAT00000000657
ENSVPAT00000000658
ENSVPAT00000000659
ENSVPAT00000000660
ENSVPAT00000000661
ENSVPAT00000000662
ENSVPAT00000000663
ENSVPAT00000000664
ENSVPAT00000000665
ENSVPAT00000000666
ENSVPAT00000000667
ENSVPAT00000000668
ENSVPAT00000000669
ENSVPAT00000000670
ENSVPAT00000000671
ENSVPAT00000000672
ENSVPAT00000000673
ENSVPAT00000000674
ENSVPAT00000000675
ENSVPAT00000000676
ENSVPAT00000000677
ENSVPAT00000000678
ENSVPAT00000000679
ENSVPAT00000000680
ENSVPAT00000000681
ENSVPAT00000000682
ENSVPAT00000000683
ENSVPAT00000000684
ENSVPAT00000000685
ENSVPAT00000000686
ENSVPAT00000000687
ENSVPAT00000000688
ENSVPAT00000000689
ENSVPAT00000000690
ENSVPAT00000000691
ENSVPAT00000000692
ENSVPAT00000000693
ENSVPAT00000000694
ENSVPAT00000000695
ENSVPAT00000000696
ENSVPAT00000000697
ENSVPAT00000000698
ENSVPAT00000000699
ENSVPAT00000000700
ENSVPAT00000000701
ENSVPAT00000000702
ENSVPAT00000000703
ENSVPAT00000000704
ENSVPAT00000000705
ENSVPAT00000000706
ENSVPAT00000000707
ENSVPAT00000000708
ENSVPAT00000000709
ENSVPAT00000000710
ENSVPAT00000000711
ENSVPAT00000000712
ENSVPAT00000000713
ENSVPAT00000000714
ENSVPAT00000000715
ENSVPAT00000000716
ENSVPAT00000000717
ENSVPAT00000000718
ENSVPAT00000000719
ENSVPAT00000000720
ENSVPAT00000000721
ENSVPAT00000000722
ENSVPAT00000000723
ENSVPAT00000000724
ENSVPAT00000000725
ENSVPAT00000000726
ENSVPAT00000000727
ENSVPAT00000000728
ENSVPAT00000000729
ENSVPAT00000000730
ENSVPAT00000000731
ENSVPAT00000000732
ENSVPAT00000000733
ENSVPAT00000000734
ENSVPAT00000000735
ENSVPAT00000000736
ENSVPAT00000000737
ENSVPAT00000000738
ENSVPAT00000000739
ENSVPAT00000000740
ENSVPAT00000000741
ENSVPAT00000000742
ENSVPAT00000000743
ENSVPAT00000000744
ENSVPAT00000000745
ENSVPAT00000000746
ENSVPAT00000000747
ENSVPAT00000000748
ENSVPAT00000000749
ENSVPAT00000000750
ENSVPAT00000000751
ENSVPAT00000000752
ENSVPAT00000000753
ENSVPAT00000000754
ENSVPAT00000000755
ENSVPAT00000000756
ENSVPAT00000000757
ENSVPAT00000000758
ENSVPAT00000000759
ENSVPAT00000000760
ENSVPAT00000000761
ENSVPAT00000000762
ENSVPAT00000000763
ENSVPAT00000000764
ENSVPAT00000000765
ENSVPAT00000000766
ENSVPAT00000000767
ENSVPAT00000000768
ENSVPAT00000000769
ENSVPAT00000000770
ENSVPAT00000000771
ENSVPAT00000000772
ENSVPAT00000000773
ENSVPAT00000000774
ENSVPAT00000000775
ENSVPAT00000000776
ENSVPAT00000000777
ENSVPAT00000000778
ENSVPAT00000000779
ENSVPAT00000000780
ENSVPAT00000000781
ENSVPAT00000000782
ENSVPAT00000000783
ENSVPAT00000000784
ENSVPAT00000000785
ENSVPAT00000000786
ENSVPAT00000000787
ENSVPAT00000000788
ENSVPAT00000000789
ENSVPAT00000000790
ENSVPAT00000000791
ENSVPAT00000000792
ENSVPAT00000000793
ENSVPAT00000000794
ENSVPAT00000000795
ENSVPAT00000000796
ENSVPAT00000000797
ENSVPAT00000000798
ENSVPAT00000000799
ENSVPAT00000000800
ENSVPAT00000000801
ENSVPAT00000000802
ENSVPAT00000000803
ENSVPAT00000000804
ENSVPAT00000000805
ENSVPAT00000000806
ENSVPAT00000000807
ENSVPAT00000000808
ENSVPAT00000000809
ENSVPAT00000000810
ENSVPAT00000000811
ENSVPAT00000000812
ENSVPAT00000000813
ENSVPAT00000000814
ENSVPAT00000000815
ENSVPAT00000000816
ENSVPAT00000000817
ENSVPAT00000000818
ENSVPAT00000000819
ENSVPAT00000000820
ENSVPAT00000000821
ENSVPAT00000000822
ENSVPAT00000000823
ENSVPAT00000000824
ENSVPAT00000000825
ENSVPAT00000000826
ENSVPAT00000000827
ENSVPAT00000000828
ENSVPAT00000000829
ENSVPAT00000000830
ENSVPAT00000000831
ENSVPAT00000000832
ENSVPAT00000000833
ENSVPAT00000000834
ENSVPAT00000000835
ENSVPAT00000000836
ENSVPAT00000000837
ENSVPAT00000000838
ENSVPAT00000000839
ENSVPAT00000000840
ENSVPAT00000000841
ENSVPAT00000000842
ENSVPAT00000000843
ENSVPAT00000000844
ENSVPAT00000000845
ENSVPAT00000000846
ENSVPAT00000000847
ENSVPAT00000000848
ENSVPAT00000000849
ENSVPAT00000000850
ENSVPAT00000000851
ENSVPAT00000000852
ENSVPAT00000000853
ENSVPAT00000000854
ENSVPAT00000000855
ENSVPAT00000000856
ENSVPAT00000000857
ENSVPAT00000000858
ENSVPAT00000000859
ENSVPAT00000000860
ENSVPAT00000000861
ENSVPAT00000000862
ENSVPAT00000000863
ENSVPAT00000000864
ENSVPAT00000000865
ENSVPAT00000000866
ENSVPAT00000000867
ENSVPAT00000000868
ENSVPAT00000000869
ENSVPAT00000000870
ENSVPAT00000000871
ENSVPAT00000000872
ENSVPAT00000000873
ENSVPAT00000000874
ENSVPAT00000000875
ENSVPAT00000000876
ENSVPAT00000000877
ENSVPAT00000000878
ENSVPAT00000000879
ENSVPAT00000000880
ENSVPAT00000000881
ENSVPAT00000000882
ENSVPAT00000000883
ENSVPAT00000000885
ENSVPAT00000000886
ENSVPAT00000000887
ENSVPAT00000000888
ENSVPAT00000000889
ENSVPAT00000000890
ENSVPAT00000000891
ENSVPAT00000000892
ENSVPAT00000000893
ENSVPAT00000000894
ENSVPAT00000000895
ENSVPAT00000000896
ENSVPAT00000000897
ENSVPAT00000000898
ENSVPAT00000000899
ENSVPAT00000000900
ENSVPAT00000000901
ENSVPAT00000000902
ENSVPAT00000000903
ENSVPAT00000000904
ENSVPAT00000000905
ENSVPAT00000000906
ENSVPAT00000000907
ENSVPAT00000000908
ENSVPAT00000000909
ENSVPAT00000000910
ENSVPAT00000000911
ENSVPAT00000000912
ENSVPAT00000000913
ENSVPAT00000000914
ENSVPAT00000000915
ENSVPAT00000000916
ENSVPAT00000000917
ENSVPAT00000000918
ENSVPAT00000000919
ENSVPAT00000000920
ENSVPAT00000000921
ENSVPAT00000000922
ENSVPAT00000000923
ENSVPAT00000000924
ENSVPAT00000000926
ENSVPAT00000000927
ENSVPAT00000000928
ENSVPAT00000000929
ENSVPAT00000000930
ENSVPAT00000000931
ENSVPAT00000000932
ENSVPAT00000000933
ENSVPAT00000000934
ENSVPAT00000000935
ENSVPAT00000000936
ENSVPAT00000000937
ENSVPAT00000000938
ENSVPAT00000000939
ENSVPAT00000000940
ENSVPAT00000000941
ENSVPAT00000000942
ENSVPAT00000000943
ENSVPAT00000000944
ENSVPAT00000000945
ENSVPAT00000000946
ENSVPAT00000000947
ENSVPAT00000000948
ENSVPAT00000000949
ENSVPAT00000000950
ENSVPAT00000000951
ENSVPAT00000000952
ENSVPAT00000000953
ENSVPAT00000000954
ENSVPAT00000000955
ENSVPAT00000000956
ENSVPAT00000000957
ENSVPAT00000000958
ENSVPAT00000000959
ENSVPAT00000000960
ENSVPAT00000000961
ENSVPAT00000000962
ENSVPAT00000000963
ENSVPAT00000000964
ENSVPAT00000000965
ENSVPAT00000000966
ENSVPAT00000000967
ENSVPAT00000000968
ENSVPAT00000000969
ENSVPAT00000000970
ENSVPAT00000000971
ENSVPAT00000000972
ENSVPAT00000000973
ENSVPAT00000000974
ENSVPAT00000000975
ENSVPAT00000000976
ENSVPAT00000000977
ENSVPAT00000000978
ENSVPAT00000000979
ENSVPAT00000000980
ENSVPAT00000000981
ENSVPAT00000000982
ENSVPAT00000000983
ENSVPAT00000000984
ENSVPAT00000000985
ENSVPAT00000000986
ENSVPAT00000000987
ENSVPAT00000000988
ENSVPAT00000000989
ENSVPAT00000000990
ENSVPAT00000000991
ENSVPAT00000000992
ENSVPAT00000000993
ENSVPAT00000000994
ENSVPAT00000000995
ENSVPAT00000000996
ENSVPAT00000000997
ENSVPAT00000000998
ENSVPAT00000000999
ENSVPAT00000001000
ENSVPAT00000001001
ENSVPAT00000001002
ENSVPAT00000001003
ENSVPAT00000001004
ENSVPAT00000001005
ENSVPAT00000001006
ENSVPAT00000001007
ENSVPAT00000001008
ENSVPAT00000001009
ENSVPAT00000001010
ENSVPAT00000001011
ENSVPAT00000001012
ENSVPAT00000001013
ENSVPAT00000001014
ENSVPAT00000001015
ENSVPAT00000001016
ENSVPAT00000001017
ENSVPAT00000001018
ENSVPAT00000001019
ENSVPAT00000001020
ENSVPAT00000001021
ENSVPAT00000001022
ENSVPAT00000001023
ENSVPAT00000001024
ENSVPAT00000001025
ENSVPAT00000001026
ENSVPAT00000001027
ENSVPAT00000001028
ENSVPAT00000001029
ENSVPAT00000001030
ENSVPAT00000001031
ENSVPAT00000001032
ENSVPAT00000001033
ENSVPAT00000001034
ENSVPAT00000001035
ENSVPAT00000001036
ENSVPAT00000001037
ENSVPAT00000001038
ENSVPAT00000001039
ENSVPAT00000001040
ENSVPAT00000001041
ENSVPAT00000001042
ENSVPAT00000001043
ENSVPAT00000001044
ENSVPAT00000001045
ENSVPAT00000001046
ENSVPAT00000001047
ENSVPAT00000001048
ENSVPAT00000001049
ENSVPAT00000001051
ENSVPAT00000001052
ENSVPAT00000001053
ENSVPAT00000001054
ENSVPAT00000001055
ENSVPAT00000001056
ENSVPAT00000001057
ENSVPAT00000001058
ENSVPAT00000001059
ENSVPAT00000001060
ENSVPAT00000001061
ENSVPAT00000001062
ENSVPAT00000001063
ENSVPAT00000001064
ENSVPAT00000001065
ENSVPAT00000001066
ENSVPAT00000001067
ENSVPAT00000001068
ENSVPAT00000001069
ENSVPAT00000001070
ENSVPAT00000001071
ENSVPAT00000001072
ENSVPAT00000001073
ENSVPAT00000001074
ENSVPAT00000001075
ENSVPAT00000001076
ENSVPAT00000001077
ENSVPAT00000001078
ENSVPAT00000001079
ENSVPAT00000001080
ENSVPAT00000001081
ENSVPAT00000001082
ENSVPAT00000001083
ENSVPAT00000001084
ENSVPAT00000001085
ENSVPAT00000001086
ENSVPAT00000001087
ENSVPAT00000001088
ENSVPAT00000001089
ENSVPAT00000001090
ENSVPAT00000001091
ENSVPAT00000001092
ENSVPAT00000001093
ENSVPAT00000001094
ENSVPAT00000001095
ENSVPAT00000001096
ENSVPAT00000001097
ENSVPAT00000001098
ENSVPAT00000001099
ENSVPAT00000001100
ENSVPAT00000001101
ENSVPAT00000001102
ENSVPAT00000001103
ENSVPAT00000001104
ENSVPAT00000001105
ENSVPAT00000001106
ENSVPAT00000001107
ENSVPAT00000001108
ENSVPAT00000001109
ENSVPAT00000001110
ENSVPAT00000001111
ENSVPAT00000001112
ENSVPAT00000001113
ENSVPAT00000001114
ENSVPAT00000001115
ENSVPAT00000001116
ENSVPAT00000001117
ENSVPAT00000001118
ENSVPAT00000001119
ENSVPAT00000001120
ENSVPAT00000001121
ENSVPAT00000001122
ENSVPAT00000001123
ENSVPAT00000001124
ENSVPAT00000001125
ENSVPAT00000001126
ENSVPAT00000001127
ENSVPAT00000001128
ENSVPAT00000001129
ENSVPAT00000001130
ENSVPAT00000001131
ENSVPAT00000001132
ENSVPAT00000001133
ENSVPAT00000001134
ENSVPAT00000001135
ENSVPAT00000001136
ENSVPAT00000001137
ENSVPAT00000001138
ENSVPAT00000001139
ENSVPAT00000001140
ENSVPAT00000001141
ENSVPAT00000001142
ENSVPAT00000001143
ENSVPAT00000001144
ENSVPAT00000001145
ENSVPAT00000001146
ENSVPAT00000001147
ENSVPAT00000001148
ENSVPAT00000001149
ENSVPAT00000001150
ENSVPAT00000001151
ENSVPAT00000001152
ENSVPAT00000001153
ENSVPAT00000001154
ENSVPAT00000001155
ENSVPAT00000001156
ENSVPAT00000001157
ENSVPAT00000001158
ENSVPAT00000001159
ENSVPAT00000001160
ENSVPAT00000001161
ENSVPAT00000001162
ENSVPAT00000001163
ENSVPAT00000001164
ENSVPAT00000001165
ENSVPAT00000001166
ENSVPAT00000001167
ENSVPAT00000001168
ENSVPAT00000001169
ENSVPAT00000001170
ENSVPAT00000001171
ENSVPAT00000001172
ENSVPAT00000001173
